,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09
336,0.0,0.0,8.0,8.0,8.0,16.0,18.0,22.0,32.0,38.0,45.0,50.0,51.0,53.0,62.0,69.0,73.0,81.0,81.0,86.0,96.0,99.0,104.0,104.0,119.0,121.0,122.0,127.0,138.0,138.0
337,6.0,7.0,7.0,7.0,14.0,14.0,24.0,32.0,45.0,55.0,55.0,65.0,85.0,96.0,112.0,114.0,138.0,138.0,156.0,156.0,178.0,188.0,192.0,201.0,206.0,206.0,215.0,215.0,215.0,184.0
338,3.0,3.0,3.0,3.0,10.0,10.0,26.0,26.0,18.0,31.0,31.0,51.0,55.0,58.0,61.0,71.0,73.0,73.0,96.0,99.0,112.0,115.0,123.0,138.0,143.0,143.0,148.0,148.0,149.0,151.0
339,2.0,4.0,4.0,4.0,11.0,23.0,40.0,49.0,53.0,97.0,89.0,123.0,123.0,169.0,173.0,173.0,247.0,247.0,314.0,339.0,357.0,373.0,392.0,403.0,407.0,447.0,451.0,451.0,451.0,419.0
340,0.0,0.0,0.0,0.0,2.0,2.0,8.0,11.0,16.0,28.0,28.0,33.0,44.0,54.0,57.0,65.0,76.0,76.0,91.0,94.0,113.0,143.0,160.0,239.0,271.0,271.0,281.0,281.0,323.0,323.0
341,4.0,4.0,2.0,2.0,6.0,6.0,9.0,9.0,12.0,15.0,15.0,15.0,28.0,30.0,33.0,35.0,56.0,56.0,67.0,67.0,67.0,72.0,84.0,89.0,98.0,153.0,153.0,153.0,179.0,186.0
342,5.0,5.0,4.0,4.0,19.0,41.0,71.0,72.0,94.0,119.0,119.0,144.0,161.0,181.0,204.0,227.0,250.0,250.0,290.0,299.0,320.0,332.0,361.0,378.0,403.0,421.0,427.0,427.0,436.0,446.0
343,3.0,4.0,4.0,4.0,11.0,17.0,17.0,21.0,28.0,32.0,32.0,32.0,45.0,50.0,59.0,70.0,77.0,77.0,91.0,91.0,96.0,107.0,113.0,119.0,125.0,129.0,132.0,132.0,141.0,146.0
344,0.0,3.0,3.0,3.0,9.0,9.0,11.0,12.0,17.0,18.0,18.0,25.0,26.0,35.0,35.0,42.0,52.0,52.0,68.0,69.0,75.0,87.0,95.0,105.0,115.0,121.0,122.0,122.0,128.0,137.0
345,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,24.0,24.0,24.0,34.0,43.0,51.0,60.0,67.0,67.0,85.0,94.0,102.0,109.0,127.0,141.0,159.0,161.0,164.0,164.0,169.0,180.0
346,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,7.0,10.0,9.0,13.0,13.0,19.0,21.0,26.0,27.0,27.0,37.0,37.0,37.0,41.0,57.0,73.0,73.0,77.0,77.0,77.0,86.0,91.0
347,1.0,2.0,2.0,2.0,11.0,11.0,14.0,19.0,25.0,35.0,35.0,41.0,60.0,79.0,83.0,105.0,112.0,112.0,142.0,149.0,179.0,195.0,200.0,200.0,226.0,226.0,258.0,258.0,271.0,281.0
348,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,10.0,10.0,16.0,16.0,35.0,44.0,62.0,82.0,82.0,93.0,106.0,107.0,114.0,119.0,128.0,134.0,151.0,161.0,161.0,167.0,188.0
349,0.0,0.0,0.0,0.0,4.0,14.0,23.0,31.0,50.0,110.0,97.0,149.0,175.0,175.0,195.0,225.0,248.0,248.0,286.0,330.0,341.0,369.0,388.0,432.0,483.0,500.0,508.0,508.0,511.0,529.0
350,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,9.0,10.0,10.0,12.0,12.0,12.0,14.0,15.0,15.0,17.0,17.0,17.0,19.0,21.0,22.0,24.0,24.0
351,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,8.0,9.0,9.0,12.0,16.0,17.0,17.0,25.0,30.0,30.0,32.0,35.0,37.0,37.0,38.0,41.0,41.0,48.0,49.0,49.0,49.0,49.0
352,2.0,5.0,5.0,4.0,11.0,13.0,17.0,22.0,25.0,29.0,30.0,29.0,36.0,41.0,44.0,46.0,50.0,49.0,51.0,54.0,55.0,60.0,60.0,64.0,66.0,68.0,69.0,71.0,75.0,75.0
353,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0,14.0,15.0,15.0,15.0,15.0,17.0,19.0,24.0,26.0,26.0,26.0,31.0,31.0,34.0,34.0,44.0,44.0,45.0,46.0,47.0,47.0,47.0
354,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,11.0,12.0,14.0,16.0,16.0,16.0,20.0,20.0,20.0,20.0,20.0,21.0,27.0,30.0,35.0,35.0,36.0,41.0,41.0
355,2.0,2.0,9.0,9.0,12.0,12.0,27.0,29.0,40.0,44.0,44.0,71.0,72.0,82.0,87.0,101.0,112.0,123.0,141.0,142.0,175.0,183.0,190.0,203.0,210.0,211.0,213.0,216.0,237.0,237.0
356,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,11.0,14.0,12.0,12.0,23.0,24.0,24.0,38.0,49.0,49.0,58.0,67.0,68.0,69.0,68.0,79.0,80.0,80.0,92.0,108.0,114.0,114.0
357,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,7.0,10.0,12.0,13.0,16.0,16.0,16.0,18.0,20.0,20.0,20.0,22.0,22.0,25.0,26.0,27.0,28.0,28.0
358,3.0,3.0,7.0,7.0,11.0,11.0,16.0,27.0,29.0,39.0,39.0,39.0,39.0,56.0,57.0,65.0,71.0,71.0,71.0,79.0,84.0,87.0,87.0,88.0,89.0,89.0,89.0,90.0,91.0,91.0
359,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,10.0,12.0,12.0,13.0,15.0,16.0,16.0,16.0,18.0,20.0,24.0,24.0,27.0,29.0,30.0,30.0,30.0,30.0,30.0
360,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,14.0,14.0,22.0,21.0,32.0,39.0,45.0,49.0,49.0,54.0,55.0,61.0,69.0,77.0,80.0,82.0,83.0,84.0,86.0,91.0,91.0
361,1.0,1.0,2.0,2.0,3.0,8.0,9.0,9.0,11.0,17.0,17.0,17.0,26.0,27.0,29.0,37.0,37.0,37.0,37.0,39.0,40.0,44.0,44.0,48.0,48.0,54.0,56.0,56.0,59.0,59.0
362,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0,12.0,21.0,24.0,33.0,39.0,51.0,52.0,55.0,59.0,62.0,63.0,63.0,64.0,66.0,66.0,66.0,66.0
363,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,11.0,11.0,19.0,19.0,24.0,32.0,45.0,62.0,65.0,67.0,81.0,88.0,92.0,97.0,101.0,107.0,113.0,113.0,121.0,126.0,126.0
364,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,10.0,10.0,12.0,12.0,12.0,15.0,16.0,17.0,20.0,23.0,23.0,23.0,26.0,27.0,29.0,31.0,37.0,37.0,40.0,40.0,42.0,48.0
365,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,12.0,13.0,13.0,13.0,14.0,14.0,18.0,19.0,21.0,22.0,23.0,25.0,25.0,25.0,27.0,28.0,28.0,29.0,30.0,31.0
366,3.0,3.0,5.0,7.0,12.0,12.0,13.0,17.0,21.0,21.0,24.0,36.0,39.0,51.0,52.0,56.0,71.0,80.0,80.0,80.0,92.0,112.0,115.0,135.0,147.0,155.0,155.0,162.0,172.0,176.0
367,4.0,7.0,11.0,12.0,12.0,13.0,18.0,20.0,25.0,25.0,37.0,39.0,41.0,51.0,63.0,63.0,74.0,74.0,100.0,113.0,121.0,124.0,136.0,146.0,157.0,160.0,164.0,169.0,171.0,176.0
368,7.0,7.0,8.0,9.0,9.0,11.0,11.0,18.0,19.0,19.0,53.0,56.0,57.0,68.0,68.0,68.0,67.0,69.0,69.0,77.0,88.0,97.0,98.0,101.0,103.0,103.0,103.0,105.0,121.0,121.0
369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,7.0,7.0,7.0,10.0,12.0,13.0,13.0,15.0,15.0,15.0,19.0,25.0,25.0,29.0,30.0,30.0,32.0,34.0,34.0,34.0
370,0.0,0.0,1.0,1.0,2.0,2.0,2.0,7.0,10.0,10.0,16.0,18.0,19.0,20.0,22.0,24.0,27.0,32.0,36.0,39.0,40.0,41.0,43.0,48.0,48.0,49.0,49.0,52.0,53.0,55.0
371,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,7.0,7.0,12.0,13.0,13.0,17.0,18.0,22.0,23.0,23.0,23.0,23.0,32.0,40.0,44.0,47.0,51.0,51.0,52.0,52.0,52.0,54.0
372,4.0,5.0,5.0,5.0,24.0,24.0,27.0,45.0,54.0,54.0,76.0,88.0,88.0,92.0,92.0,127.0,154.0,173.0,188.0,194.0,201.0,228.0,245.0,267.0,300.0,331.0,333.0,338.0,372.0,418.0
373,2.0,2.0,2.0,2.0,5.0,5.0,5.0,8.0,10.0,10.0,12.0,12.0,19.0,23.0,31.0,38.0,45.0,50.0,54.0,54.0,56.0,58.0,64.0,68.0,72.0,73.0,75.0,80.0,83.0,89.0
374,1.0,1.0,1.0,8.0,8.0,12.0,13.0,16.0,21.0,21.0,30.0,33.0,37.0,46.0,56.0,73.0,89.0,100.0,112.0,112.0,125.0,128.0,137.0,147.0,158.0,166.0,166.0,173.0,178.0,187.0
375,1.0,1.0,5.0,5.0,11.0,16.0,17.0,18.0,21.0,21.0,23.0,24.0,27.0,28.0,34.0,36.0,45.0,55.0,64.0,65.0,67.0,76.0,82.0,90.0,93.0,95.0,95.0,95.0,101.0,102.0
376,2.0,2.0,4.0,4.0,6.0,6.0,9.0,14.0,18.0,18.0,27.0,29.0,30.0,30.0,43.0,43.0,55.0,63.0,73.0,80.0,80.0,93.0,109.0,119.0,134.0,142.0,144.0,152.0,165.0,172.0
377,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,8.0,8.0,13.0,13.0,13.0,20.0,21.0,23.0,28.0,36.0,36.0,36.0,40.0,43.0,51.0,53.0,53.0,53.0,53.0,61.0,66.0,70.0
378,1.0,1.0,1.0,1.0,1.0,7.0,8.0,11.0,17.0,17.0,29.0,43.0,52.0,60.0,67.0,73.0,92.0,105.0,113.0,120.0,126.0,137.0,142.0,142.0,158.0,165.0,188.0,194.0,194.0,201.0
379,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,17.0,17.0,18.0,19.0,20.0,20.0,21.0,24.0,28.0,30.0,30.0,30.0,31.0,31.0,32.0,32.0
380,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,8.0,15.0,18.0,19.0,28.0,38.0,39.0,42.0,47.0,49.0,50.0,55.0,59.0,61.0,64.0,68.0,68.0,68.0,72.0,79.0
381,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,87.0,6.0,8.0,8.0,8.0,9.0,9.0,10.0
382,1.0,2.0,2.0,2.0,2.0,16.0,16.0,18.0,24.0,25.0,27.0,28.0,29.0,44.0,54.0,62.0,66.0,71.0,74.0,76.0,76.0,82.0,87.0,89.0,94.0,95.0,96.0,97.0,103.0,107.0
383,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,8.0,8.0,14.0,18.0,19.0,19.0,22.0,27.0,34.0,36.0,36.0,36.0,37.0,39.0,42.0
384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,14.0,16.0,17.0,20.0,20.0,20.0,21.0,23.0,26.0,154.0,34.0,34.0,34.0,37.0,39.0,46.0,51.0
385,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,16.0,22.0,30.0,36.0,45.0,51.0,58.0,86.0,103.0,111.0,121.0,130.0,132.0,139.0,154.0,166.0,175.0,182.0,194.0,201.0,214.0,221.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,65.0,7.0,7.0,7.0,7.0,9.0,11.0,11.0
387,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,10.0,11.0,13.0,19.0,30.0,39.0,51.0,55.0,55.0,58.0,65.0,116.0,74.0,80.0,93.0,93.0,93.0,98.0,99.0
388,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,30.0,13.0,21.0,21.0,21.0,55.0,55.0,61.0,61.0,86.0,101.0,101.0,111.0,113.0,117.0,117.0,117.0,133.0,136.0,136.0,141.0,147.0
389,2.0,2.0,2.0,2.0,2.0,7.0,8.0,8.0,8.0,10.0,12.0,12.0,12.0,12.0,15.0,17.0,17.0,19.0,19.0,19.0,19.0,23.0,23.0,25.0,27.0,27.0,27.0,27.0,28.0,34.0
390,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,7.0,9.0,10.0,11.0,12.0,15.0,15.0,31.0,20.0,20.0,20.0,21.0,21.0,26.0,27.0
391,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0,13.0,14.0,17.0,17.0,17.0,19.0,20.0,21.0,22.0,27.0,27.0,29.0,30.0,41.0,35.0,36.0,41.0,45.0,46.0,47.0,47.0
392,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,8.0,10.0,11.0,27.0,27.0,31.0,34.0,37.0,45.0,50.0,61.0,65.0,68.0,68.0,72.0,79.0
393,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,11.0,12.0,12.0,17.0,17.0,17.0,20.0,25.0,25.0,33.0,33.0,33.0,39.0,39.0,45.0,47.0,48.0,48.0,48.0,51.0,52.0,54.0
394,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,9.0,13.0,13.0,13.0,15.0,19.0,21.0,25.0,27.0,28.0,30.0,30.0,33.0,33.0,35.0,35.0,36.0,36.0,36.0,41.0,45.0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,20.0,22.0,22.0,22.0,23.0,24.0,30.0,29.0,29.0,29.0,30.0,30.0,31.0,32.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,8.0,9.0,13.0,15.0,19.0,20.0,22.0,28.0,30.0,33.0,34.0,35.0,35.0,36.0,38.0,43.0
397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,21.0,7.0,9.0,10.0,10.0,10.0,10.0,11.0
398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,10.0,10.0,10.0,11.0,16.0,18.0,21.0,25.0,29.0,35.0,35.0,35.0,40.0,43.0
399,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,7.0,9.0,9.0,9.0,14.0,15.0,15.0,15.0,15.0,17.0,17.0,18.0,18.0,32.0,28.0,28.0,28.0,28.0,28.0,30.0,31.0
400,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,7.0,7.0,10.0,10.0,10.0,13.0,19.0,21.0,23.0,24.0,29.0,29.0,29.0,29.0,34.0,39.0,43.0,43.0,46.0,47.0,51.0,52.0
401,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,9.0,9.0,12.0,12.0,15.0,15.0,17.0,18.0,21.0,22.0,24.0,26.0,29.0,30.0,36.0,41.0,53.0,54.0,54.0,54.0
